Type,Airline,Year,Month,Aircraft Number,Aircraft Hours,Aircraft Kilometres,Passenger Number,Passenger Kilometers,Seat Kilometers,Passenger Load Factor,Freight,Mail,Total Cargo,Passenger Tonne Kilometer,Mail Tonne Kilometer,Freight Tonne Kilometer,Total Tonne Kilometer,Available Tonne Kilometer,Weight Load Factor
ScheduledInternational,QuikJet Cargo,2023,03,2,3.900,1.870,,,,,14.616,,14.616,,27.340,,27.340,82.303,33.218
ScheduledInternational,QuikJet Cargo,2023,05,1,2.250,1.361,,,,,8.000,,8.000,,10.830,,10.830,29.950,36.160
ScheduledInternational,QuikJet Cargo,2023,07,5,12.833,8.040,,,,,31.613,,31.613,,119.573,,119.573,470.715,25.402
ScheduledInternational,QuikJet Cargo,2023,08,5,10.500,7.630,,,,,21.779,,21.779,,54.160,,54.160,305.746,17.714
ScheduledInternational,QuikJet Cargo,2023,09,23,43.867,26.560,,,,,95.136,,95.136,,653.046,,653.046,3229.847,20.219
ScheduledInternational,QuikJet Cargo,2023,10,7,15.450,7.839,,,,,52.300,,52.300,,61.662,,61.662,172.460,35.754
ScheduledInternational,QuikJet Cargo,2023,11,2,3.250,1.260,,,,,1.300,,1.300,,0.361,,0.361,27.720,1.304
ScheduledInternational,QuikJet Cargo,2023,12,7,20.117,4.649,,,,,52.386,,52.386,,41.691,,41.691,102.275,40.764
ScheduledInternational,QuikJet Cargo,2024,01,23,45.650,20.651,,,,,154.329,,154.329,,137.955,,137.955,454.322,30.365
ScheduledInternational,QuikJet Cargo,2024,02,3,4.517,2.189,,,,,18.782,,18.782,,18.576,,18.576,48.158,38.573
ScheduledInternational,QuikJet Cargo,2024,03,7,15.117,7.547,,,,,131.278,,131.278,,142.245,,142.245,166.034,85.672
ScheduledInternational,QuikJet Cargo,2024,04,11,24.017,12.467,,,,,195.510,,195.510,,218.170,,218.170,274.274,79.544
ScheduledInternational,QuikJet Cargo,2024,05,2,3.583,1.978,0.000,0.000,0.000,,39.216,0.000,39.216,0.000,38.785,0.000,38.785,43.516,89.127
ScheduledInternational,QuikJet Cargo,2024,06,1,2.800,1.703,,,,,2.452,,2.452,,4.176,,4.176,37.466,11.145
ScheduledInternational,QuikJet Cargo,2024,07,6,12.267,5.898,,,,,37.465,,37.465,,40.478,,40.478,129.756,31.196
ScheduledInternational,QuikJet Cargo,2024,08,6,11.833,5.027,,,,,34.189,,34.189,,27.693,,27.693,110.594,25.040
ScheduledInternational,QuikJet Cargo,2024,09,13,34.067,19.108,,,,,120.365,,120.365,,189.272,,189.272,420.376,45.025
ScheduledInternational,QuikJet Cargo,2024,10,5,12.750,4.374,,,,,54.185,,54.185,,47.193,,47.193,96.228,49.042
ScheduledInternational,QuikJet Cargo,2024,11,3,6.867,2.339,,,,,17.700,,17.700,,17.826,,17.826,51.458,34.641
ScheduledInternational,QuikJet Cargo,2024,12,10,22.233,8.160,,,,,29.743,,29.743,,24.270,,24.270,179.520,13.520
ScheduledInternational,QuikJet Cargo,2025,02,11,26.683,12.479,,,,,37.054,,37.054,,48.292,,48.292,274.538,17.590
ScheduledInternational,QuikJet Cargo,2025,03,38,64.350,29.946,,,,,253.500,,253.500,,258.485,,258.485,658.812,39.235
ScheduledInternational,QuikJet Cargo,2025,04,10,16.450,7.190,,,,,64.840,,64.840,,59.340,,59.340,158.180,37.514
ScheduledInternational,SpiceJet,2015,01,672,1589.000,1082.960,80350.000,147585.664,190117.544,77.629,115.676,0.000,115.676,11068.925,209.525,0.000,11278.450,16441.795,68.596
ScheduledInternational,SpiceJet,2015,02,616,1458.000,985.320,73785.000,130708.000,172835.124,75.626,154.060,0.000,154.060,9803.100,278.530,0.000,10081.630,14942.116,67.471
ScheduledInternational,SpiceJet,2015,03,679,1602.000,1088.616,82544.000,146132.119,190905.192,76.547,195.573,0.000,195.573,10959.909,360.221,0.000,11320.130,16506.673,68.579
ScheduledInternational,SpiceJet,2015,04,738,1675.000,1142.064,92096.000,157717.411,201422.724,78.302,207.818,0.000,207.818,11828.806,340.307,0.000,12169.112,17404.554,69.919
ScheduledInternational,SpiceJet,2015,05,724,1699.000,1164.358,94634.000,172121.987,205778.910,83.644,264.311,0.000,264.311,12909.149,442.458,0.000,13351.607,17790.761,75.048
ScheduledInternational,SpiceJet,2015,06,663,1628.000,1104.964,86233.000,160211.602,195983.701,81.747,263.843,0.000,263.843,12015.870,485.596,0.000,12501.466,16984.138,73.607
ScheduledInternational,SpiceJet,2015,07,665,1609.000,1121.920,86585.000,165529.104,197800.721,83.685,261.858,0.000,261.858,12414.683,542.334,0.000,12957.017,17118.065,75.692
ScheduledInternational,SpiceJet,2015,08,684,1626.000,1140.492,89057.000,168425.546,202033.676,83.365,230.229,0.000,230.229,12631.916,405.574,0.000,13037.490,17503.561,74.485
ScheduledInternational,SpiceJet,2015,09,669,1579.000,1112.288,88545.000,164547.336,198233.808,83.007,295.256,0.000,295.256,12340.965,572.333,0.000,12913.298,17209.298,75.037
ScheduledInternational,SpiceJet,2015,10,690,1623.000,1143.820,87878.000,163658.545,204107.482,80.183,485.074,0.000,485.074,12274.391,862.080,0.000,13136.471,17694.233,74.242
ScheduledInternational,SpiceJet,2015,11,715,1750.000,1230.928,101372.000,195274.462,220605.603,88.517,368.598,0.000,368.598,14645.585,736.094,0.000,15381.679,19107.538,80.501
ScheduledInternational,SpiceJet,2015,12,815,2107.000,1468.791,121835.000,241326.152,265662.420,90.839,465.610,0.000,465.610,18099.461,958.048,0.000,19057.509,22953.509,83.027
ScheduledInternational,SpiceJet,2016,01,847,2168.000,1517.694,122766.000,242225.468,273973.014,88.412,478.751,0.000,478.751,18166.910,976.085,0.000,19142.995,23666.401,80.887
ScheduledInternational,SpiceJet,2016,02,860,2241.000,1561.652,126394.000,249143.865,283017.250,88.031,402.589,0.000,402.589,18685.790,815.101,0.000,19500.891,24408.883,79.893
ScheduledInternational,SpiceJet,2016,03,978,2590.000,1799.378,146195.000,292766.615,328387.478,89.153,534.151,0.000,534.151,21957.496,1117.385,0.000,23074.881,28157.657,81.949
ScheduledInternational,SpiceJet,2016,04,953,2461.000,1758.148,139579.000,282230.125,320479.774,88.065,514.506,0.000,514.506,21167.259,1005.245,0.000,22172.504,27464.530,80.731
ScheduledInternational,SpiceJet,2016,05,979,2510.000,1810.503,142396.000,288782.599,330855.000,87.284,574.896,0.000,574.896,21658.695,1139.016,0.000,22797.711,29361.161,77.646
ScheduledInternational,SpiceJet,2016,06,918,2406.000,1723.951,129462.000,263599.132,316569.279,83.267,472.166,0.000,472.166,19769.935,1012.101,0.000,20782.036,26995.906,76.982
ScheduledInternational,SpiceJet,2016,07,947,2467.000,1778.740,138953.000,284276.896,326615.818,87.037,428.900,0.000,428.900,21320.767,956.925,0.000,22277.692,27852.953,79.983
ScheduledInternational,SpiceJet,2016,08,907,2329.000,1678.451,129450.000,263563.127,306885.799,85.883,471.420,0.000,471.420,19767.235,1022.472,0.000,20789.707,26248.329,79.204
ScheduledInternational,SpiceJet,2016,09,946,2426.000,1753.700,137371.000,276276.611,320351.456,86.242,556.000,0.000,556.000,20720.746,1115.525,0.000,21836.271,27403.178,79.685
ScheduledInternational,SpiceJet,2016,10,978,2503.000,1807.652,136842.000,275662.000,330884.000,83.311,633.000,0.000,633.000,20674.631,1333.070,0.000,22007.701,28315.545,77.723
ScheduledInternational,SpiceJet,2016,11,958,2496.000,1754.491,136767.000,270707.000,321862.000,84.107,644.000,0.000,644.000,20303.033,1283.624,0.000,21586.657,27484.546,78.541
ScheduledInternational,SpiceJet,2016,12,986,2583.000,1810.727,151420.000,301261.000,332320.000,90.654,582.000,0.000,582.000,22594.565,1210.810,0.000,23805.375,28375.693,83.894
ScheduledInternational,SpiceJet,2017,01,989,2655.000,1815.000,153067.000,304852.000,332965.000,91.557,520.000,0.000,520.000,22864.000,1050.000,0.000,23914.000,28433.000,84.106
ScheduledInternational,SpiceJet,2017,01,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ScheduledInternational,SpiceJet,2017,02,894,2374.000,1642.000,134026.000,264634.000,301198.000,87.860,507.000,0.000,507.000,19848.000,1016.000,0.000,20864.000,25719.000,81.123
ScheduledInternational,SpiceJet,2017,02,2,2.000,1.290,281.000,181.000,239.000,75.732,0.000,0.000,0.000,13.550,0.000,0.000,13.550,20.580,65.841
ScheduledInternational,SpiceJet,2017,03,983,2544.000,1762.000,149328.000,292768.000,322291.000,90.840,603.000,0.000,603.000,21958.000,1232.000,0.000,23190.000,27533.000,84.226
ScheduledInternational,SpiceJet,2017,03,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ScheduledInternational,SpiceJet,2017,04,993,2447.000,1735.000,148680.000,292006.000,316255.000,92.332,588.000,0.000,588.000,21900.000,1130.000,0.000,23030.000,27056.000,85.120
ScheduledInternational,SpiceJet,2017,04,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ScheduledInternational,SpiceJet,2017,05,1136,2729.000,1925.000,162352.000,318399.000,347636.000,91.590,579.000,0.000,579.000,23880.000,1143.000,0.000,25023.000,29772.000,84.049
ScheduledInternational,SpiceJet,2017,05,1,0.750,0.275,78.000,21.450,21.450,100.000,0.000,0.000,0.000,1.609,0.000,0.000,1.609,2.062,78.019
ScheduledInternational,SpiceJet,2017,06,1150,2674.000,1890.000,151230.000,295775.000,339957.000,87.004,650.000,0.000,650.000,22183.000,1274.000,0.000,23457.000,29105.000,80.594
ScheduledInternational,SpiceJet,2017,06,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ScheduledInternational,SpiceJet,2017,07,1164,2720.000,1925.000,160591.000,313325.000,346240.000,90.494,736.000,0.000,736.000,23499.000,1513.000,0.000,25012.000,29639.000,84.389
ScheduledInternational,SpiceJet,2017,07,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ScheduledInternational,SpiceJet,2017,08,1177,2740.000,1941.000,163132.000,316218.000,349309.000,90.527,758.000,0.000,758.000,23716.000,1521.000,0.000,25237.000,29906.000,84.388
ScheduledInternational,SpiceJet,2017,08,5,8.000,5.710,774.000,883.000,952.000,92.752,0.000,0.000,0.000,66.000,0.000,0.000,66.000,82.000,80.488
ScheduledInternational,SpiceJet,2017,09,1145,2654.000,1881.000,149104.000,284398.000,337861.000,84.176,707.000,0.000,707.000,21330.000,1374.000,0.000,22704.000,28985.000,78.330
ScheduledInternational,SpiceJet,2017,09,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ScheduledInternational,SpiceJet,2017,10,1184,2761.000,1948.000,161664.000,309668.000,350895.000,88.251,771.000,0.000,771.000,23226.000,1507.000,0.000,24733.000,29993.000,82.463
ScheduledInternational,SpiceJet,2017,10,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ScheduledInternational,SpiceJet,2017,11,1146,2728.000,1884.000,159263.000,305709.000,339667.000,90.003,718.000,0.000,718.000,22928.000,1388.000,0.000,24316.000,29017.000,83.799
ScheduledInternational,SpiceJet,2017,11,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ScheduledInternational,SpiceJet,2017,12,1254,3064.000,2119.000,178917.000,348410.000,383289.000,90.900,767.309,0.000,767.309,26131.000,1487.000,0.000,27618.000,32712.000,84.428
ScheduledInternational,SpiceJet,2017,12,1,1.000,0.900,120.000,108.000,170.000,63.529,0.000,0.000,0.000,8.000,0.000,0.000,8.000,14.000,57.143
ScheduledInternational,SpiceJet,2018,01,1263,3106.000,2158.000,185300.000,358937.000,395164.000,90.832,780.000,0.000,780.000,26920.000,1624.000,0.000,28544.000,33681.000,84.748
ScheduledInternational,SpiceJet,2018,02,1115,2780.000,1936.000,163417.000,316541.000,356444.000,88.805,688.400,0.000,688.400,23740.600,1463.500,0.000,25204.100,30365.000,83.004
ScheduledInternational,SpiceJet,2018,03,1204,2977.000,2123.700,175554.000,347179.600,392955.300,88.351,770.300,0.000,770.300,26038.500,1657.900,0.000,27696.400,33459.800,82.775
ScheduledInternational,SpiceJet,2018,04,1166,2892.000,2056.700,172813.000,346693.000,380560.200,91.101,709.400,0.000,709.400,26002.000,1444.600,0.000,27446.600,32404.200,84.701
ScheduledInternational,SpiceJet,2018,05,1206,2983.000,2128.100,184157.000,364514.900,393788.000,92.566,689.800,0.000,689.800,27338.600,1425.200,0.000,28763.800,33530.300,85.784
ScheduledInternational,SpiceJet,2018,06,1177,2892.000,2071.000,172905.000,343463.608,383200.349,89.630,885.100,0.000,885.100,25759.800,1720.900,0.000,27480.700,32624.300,84.234
ScheduledInternational,SpiceJet,2018,07,1222,2998.000,2150.400,184537.000,363183.600,398006.500,91.251,967.200,0.000,967.200,27238.800,1752.100,0.000,28990.900,33887.400,85.551
ScheduledInternational,SpiceJet,2018,08,1189,2930.000,2100.090,179435.000,351288.960,390389.990,89.984,875.630,0.000,875.630,26346.670,1681.250,0.000,28027.920,33227.270,84.352
ScheduledInternational,SpiceJet,2018,09,1166,2870.000,2056.376,176387.000,333816.573,382094.904,87.365,832.980,0.000,832.980,25036.243,1596.874,0.000,26633.117,32521.256,81.894
ScheduledInternational,SpiceJet,2018,09,2,1.650,0.944,229.000,108.088,178.416,60.582,0.000,0.000,0.000,8.107,0.000,0.000,8.107,15.104,53.675
ScheduledInternational,SpiceJet,2018,10,1245,3114.000,2224.181,181244.000,348360.936,413602.371,84.226,1364.372,0.000,1364.372,26127.070,2213.462,0.000,28340.532,35194.878,80.525
ScheduledInternational,SpiceJet,2018,10,4,3.000,1.360,350.000,163.600,218.120,75.005,0.000,0.000,0.000,10.360,0.000,0.000,10.360,18.780,55.165
ScheduledInternational,SpiceJet,2018,11,1287,3390.000,2412.340,191812.000,383702.890,449460.972,85.370,1803.507,0.000,1803.507,28777.717,2319.738,0.000,31097.455,38228.272,81.347
ScheduledInternational,SpiceJet,2018,11,5,7.000,4.018,805.000,743.921,772.014,96.361,0.000,0.000,0.000,55.968,0.000,0.000,55.968,67.320,83.137
ScheduledInternational,SpiceJet,2018,12,1389,3805.000,2709.868,218467.000,451819.905,505889.804,89.312,2381.392,0.000,2381.392,33886.493,2361.596,0.000,36248.089,42972.164,84.352
ScheduledInternational,SpiceJet,2018,12,15,19.000,10.373,2433.000,1710.855,1960.497,87.266,0.000,0.000,0.000,128.314,0.000,0.000,128.314,165.968,77.312
ScheduledInternational,SpiceJet,2019,01,1378,3805.000,2677.490,212534.000,436857.400,499337.700,87.487,1810.450,0.000,1810.450,32764.310,2068.690,0.000,34833.000,42378.230,82.196
ScheduledInternational,SpiceJet,2019,01,1,1.000,0.790,37.000,29.340,149.880,19.576,0.000,0.000,0.000,2.200,0.000,0.000,2.200,12.690,17.336
ScheduledInternational,SpiceJet,2019,02,1195,3254.000,2283.462,174191.000,347324.517,424025.372,81.911,3667.306,0.000,3667.306,26049.339,2065.210,0.000,28114.549,35927.809,78.253
ScheduledInternational,SpiceJet,2019,02,6,6.000,3.246,618.000,353.529,581.859,60.759,0.000,0.000,0.000,26.515,0.000,0.000,26.515,49.514,53.551
ScheduledInternational,SpiceJet,2019,03,1246,3639.000,2445.660,190800.000,398719.515,455004.880,87.630,2442.783,0.000,2442.783,29903.864,2136.987,0.000,32040.851,38610.280,82.985
ScheduledInternational,SpiceJet,2019,03,2,1.000,0.850,318.000,136.551,161.217,84.700,0.000,0.000,0.000,10.241,0.000,0.000,10.241,13.648,75.037
ScheduledInternational,SpiceJet,2019,04,1245,3695.000,2558.381,196256.000,432566.489,477904.621,90.513,2685.167,0.000,2685.167,32442.490,1932.340,0.000,34374.830,40601.860,84.663
ScheduledInternational,SpiceJet,2019,04,1,0.040,0.520,132.000,68.380,97.900,69.847,0.000,0.000,0.000,5.130,0.000,0.000,5.130,8.290,61.882
ScheduledInternational,SpiceJet,2019,05,1381,4287.000,2982.134,213048.000,499455.810,558140.952,89.486,1454.768,0.000,1454.768,37459.186,1869.820,0.000,39329.005,47417.179,82.943
ScheduledInternational,SpiceJet,2019,05,1,1.450,0.518,133.000,68.894,97.902,70.370,0.000,0.000,0.000,5.167,0.000,0.000,5.167,8.288,62.344
ScheduledInternational,SpiceJet,2019,06,1403,4300.000,3068.000,215338.000,496018.724,573172.563,86.539,1422.307,0.000,1422.307,37201.404,2005.647,0.000,39207.051,48817.240,80.314
ScheduledInternational,SpiceJet,2019,06,1,2.000,1.457,145.000,211.000,245.000,86.122,0.000,0.000,0.000,16.000,0.000,0.000,16.000,23.000,69.565
ScheduledInternational,SpiceJet,2019,07,1579,4758.000,3418.640,223510.000,510375.398,623327.985,81.879,2117.664,0.000,2117.664,38278.155,2703.308,0.000,40981.463,54258.760,75.530
ScheduledInternational,SpiceJet,2019,08,1852,5693.000,4144.845,250931.000,582251.691,744841.023,78.171,2095.627,0.000,2095.627,43668.877,3614.972,0.000,47283.849,65873.307,71.780
ScheduledInternational,SpiceJet,2019,09,1865,5449.000,4088.820,250092.000,562972.846,737257.646,76.360,2191.940,0.000,2191.940,42222.963,3971.991,0.000,46194.955,65033.880,71.032
ScheduledInternational,SpiceJet,2019,10,1928,5891.000,4259.720,257488.000,595589.926,771848.765,77.164,2890.957,0.000,2890.957,44669.244,4338.151,0.000,49007.395,67769.796,72.315
ScheduledInternational,SpiceJet,2019,10,2,2.350,0.956,153.000,73.134,160.608,45.536,0.000,0.000,0.000,5.485,0.000,0.000,5.485,15.296,35.859
ScheduledInternational,SpiceJet,2019,11,1850,5518.000,4091.592,272472.000,629191.352,741859.655,84.813,2340.986,0.000,2340.986,47189.351,3405.345,0.000,50594.697,65098.458,77.720
ScheduledInternational,SpiceJet,2019,11,6,5.083,2.706,916.000,430.428,502.740,85.616,0.000,0.000,0.000,32.282,0.000,0.000,32.282,43.296,74.561
ScheduledInternational,SpiceJet,2019,12,1879,5849.517,4166.832,289242.000,663466.156,756409.552,87.713,1993.231,0.000,1993.231,49759.962,3516.007,0.000,53275.968,66342.262,80.305
ScheduledInternational,SpiceJet,2019,12,8,9.767,6.290,1127.000,947.747,1168.146,81.133,0.000,0.000,0.000,71.081,0.000,0.000,71.081,100.640,70.629
ScheduledInternational,SpiceJet,2020,01,1882,5908.067,4172.438,276675.000,634676.403,758160.401,83.713,2070.134,,2070.134,47600.730,3600.294,,51201.024,66412.326,77.096
ScheduledInternational,SpiceJet,2020,01,14,20.567,12.084,1849.000,1729.521,2144.742,80.640,,,,129.714,,,129.714,192.299,67.454
ScheduledInternational,SpiceJet,2020,02,1650,5117.450,3663.703,233449.000,522343.175,677177.685,77.135,2202.619,,2202.619,39175.738,3349.367,,42525.105,58326.899,72.908
ScheduledInternational,SpiceJet,2020,02,2,2.050,0.850,148.000,69.440,160.029,43.392,,,,5.208,,,5.208,13.600,38.294
ScheduledInternational,SpiceJet,2020,03,863,2431.717,1729.803,115048.000,244612.092,324005.751,75.496,1764.884,,1764.884,18345.907,2190.193,,20536.100,27503.363,74.668
ScheduledInternational,SpiceJet,2020,03,7,8.000,4.324,665.000,395.163,641.940,61.558,,,,29.637,,,29.637,54.904,53.980
ScheduledInternational,SpiceJet,2020,04,381,584.600,393.387,,,,,1779.293,,1779.293,,2069.226,,2069.226,7600.588,27.225
ScheduledInternational,SpiceJet,2020,05,10,14.750,9.095,488.000,484.485,1210.553,40.022,,,,36.336,,,36.336,112.826,32.206
ScheduledInternational,SpiceJet,2020,06,7,12.220,7.100,37.000,188.000,789.000,23.828,2.100,,2.100,14.000,2.600,,16.600,71.000,23.380
ScheduledInternational,SpiceJet,2020,07,849,1296.217,765.420,888.000,1188.062,1672.380,71.040,4511.396,,4511.396,89.105,4983.078,,5072.183,11234.089,45.150
ScheduledInternational,SpiceJet,2020,08,939,1552.767,972.209,7902.000,12487.617,14811.859,84.308,5726.960,,5726.960,936.571,6864.165,,7800.737,14944.997,52.196
ScheduledInternational,SpiceJet,2020,09,1055,1747.333,1041.599,6525.000,10194.947,11567.850,88.132,4300.490,,4300.490,764.621,5064.230,,5828.851,15659.861,37.222
ScheduledInternational,SpiceJet,2020,10,1094,1871.483,1123.056,1504.000,2056.389,2967.652,69.293,4466.080,,4466.080,154.229,5477.463,,5631.692,17159.806,32.819
ScheduledInternational,SpiceJet,2020,11,801,1390.100,837.157,1738.000,2110.728,3068.217,68.793,2579.767,,2579.767,160.840,3083.575,,3244.416,12590.883,25.768
