Year,Month,City1,City2,PaxToCity2,PaxFromCity2,FreightToCity2,FreightFromCity2,MailToCity2,MailFromCity2
2024,07,MUMBAI,VISAKHAPATNAM,8697.00,8569.00,10.68,4.57,7.15,1.95
2024,08,MUMBAI,VISAKHAPATNAM,9291.00,9542.00,11.82,2.97,7.18,1.98
2024,09,MUMBAI,VISAKHAPATNAM,8732.00,8932.00,9.90,4.26,2.51,1.49
2024,10,MUMBAI,VISAKHAPATNAM,10399.00,9057.00,15.65,2.88,1.67,2.01
2024,11,MUMBAI,VISAKHAPATNAM,10217.00,11031.00,10.65,8.90,6.78,1.57
2024,12,MUMBAI,VISAKHAPATNAM,11419.00,11170.00,17.37,18.23,8.34,1.76
2025,01,MUMBAI,VISAKHAPATNAM,10847.00,10716.00,19.06,6.39,10.19,1.91
2025,02,MUMBAI,VISAKHAPATNAM,10185.00,9960.00,16.96,6.64,3.99,1.28
2025,03,MUMBAI,VISAKHAPATNAM,9559.00,9393.00,25.92,46.08,5.23,1.37
2019,06,MYSORE,VIJAYAWADA,78.00,96.00,0.00,0.00,0.00,0.00
2019,07,MYSORE,VIJAYAWADA,52.00,61.00,0.00,0.00,0.00,0.00
2019,06,MYSORE,VISAKHAPATNAM,38.00,65.00,0.00,0.00,0.00,0.00
2019,07,MYSORE,VISAKHAPATNAM,41.00,45.00,0.00,0.00,0.00,0.00
2023,11,Malvan,MUMBAI,632.00,678.00,0.00,0.00,0.00,0.00
2023,12,Malvan,MUMBAI,652.00,726.00,0.00,0.00,0.00,0.00
2024,01,Malvan,MUMBAI,818.00,761.00,0.00,0.00,0.00,0.00
2024,02,Malvan,MUMBAI,825.00,846.00,0.00,0.00,0.00,0.00
2024,03,Malvan,MUMBAI,922.00,868.00,0.00,0.00,0.00,0.00
2024,04,Malvan,MUMBAI,910.00,977.00,0.00,0.00,0.00,0.00
2024,06,Malvan,MUMBAI,475.00,360.00,0.00,0.00,0.00,0.00
2024,07,Malvan,MUMBAI,306.00,270.00,0.00,0.00,0.00,0.00
2024,08,Malvan,MUMBAI,515.00,591.00,0.00,0.00,0.00,0.00
2024,09,Malvan,MUMBAI,1022.00,1165.00,0.00,0.00,0.00,0.00
2024,10,Malvan,MUMBAI,389.00,413.00,0.00,0.00,0.00,0.00
2024,08,Malvan,PUNE,19.00,26.00,0.00,0.00,0.00,0.00
2024,09,Malvan,PUNE,224.00,326.00,0.00,0.00,0.00,0.00
2024,10,Malvan,PUNE,147.00,218.00,0.00,0.00,0.00,0.00
2024,11,Malvan,PUNE,248.00,310.00,0.00,0.00,0.00,0.00
2024,12,Malvan,PUNE,220.00,417.00,0.00,0.00,0.00,0.00
2025,01,Malvan,PUNE,141.00,227.00,0.00,0.00,0.00,0.00
2023,03,"Mopa, Goa",AHMEDABAD,9327.00,10041.00,0.39,0.06,0.00,0.00
2023,04,"Mopa, Goa",AHMEDABAD,17563.00,17904.00,0.10,6.91,0.00,0.00
2023,05,"Mopa, Goa",AHMEDABAD,15684.00,16068.00,7.19,5.35,0.00,0.00
2023,03,"Mopa, Goa",AMRITSAR,789.00,779.00,0.00,0.00,0.00,0.00
2023,04,"Mopa, Goa",AMRITSAR,3953.00,4151.00,0.00,0.00,0.00,0.00
2023,05,"Mopa, Goa",AMRITSAR,3385.00,4710.00,0.10,0.00,0.00,0.00
2023,03,"Mopa, Goa",BENGALURU,32441.00,32788.00,12.19,7.04,0.00,0.00
2023,04,"Mopa, Goa",BENGALURU,34560.00,34434.00,72.79,24.14,0.00,0.00
2023,05,"Mopa, Goa",BENGALURU,38699.00,32698.00,59.89,32.57,0.00,0.00
2023,05,"Mopa, Goa",BHOPAL,586.00,611.00,0.00,0.00,0.00,0.00
2023,03,"Mopa, Goa",BHUBANESWAR,385.00,345.00,0.00,0.43,0.00,0.00
2023,04,"Mopa, Goa",BHUBANESWAR,2283.00,1803.00,0.00,0.92,0.00,0.00
2023,05,"Mopa, Goa",BHUBANESWAR,2525.00,2404.00,0.00,0.02,0.00,0.00
2023,03,"Mopa, Goa",CHANDIGARH,9513.00,9512.00,0.00,0.00,0.00,0.00
2023,04,"Mopa, Goa",CHANDIGARH,4556.00,4121.00,0.00,0.00,0.00,0.00
2023,05,"Mopa, Goa",CHANDIGARH,180.00,1627.00,0.00,0.00,0.00,0.00
2023,03,"Mopa, Goa",CHENNAI,3421.00,3568.00,0.00,0.00,0.00,0.00
2023,04,"Mopa, Goa",CHENNAI,3609.00,4517.00,0.10,0.15,0.00,0.00
2023,05,"Mopa, Goa",CHENNAI,4836.00,4340.00,0.00,0.00,0.00,0.00
2023,03,"Mopa, Goa",COIMBATORE,287.00,276.00,0.00,0.00,0.00,0.00
2023,04,"Mopa, Goa",COIMBATORE,2110.00,1948.00,0.00,0.00,0.00,0.00
2023,05,"Mopa, Goa",COIMBATORE,2842.00,2655.00,0.01,0.00,0.00,0.00
2023,05,"Mopa, Goa",DEHRA DUN,595.00,757.00,0.00,0.00,0.00,0.00
2023,03,"Mopa, Goa",DELHI,22071.00,20638.00,11.66,13.98,0.00,0.00
2023,04,"Mopa, Goa",DELHI,21674.00,17829.00,38.27,102.81,0.00,0.00
2023,05,"Mopa, Goa",DELHI,19208.00,515.00,53.14,0.00,0.00,0.00
2023,03,"Mopa, Goa",GUWAHATI,35.00,15.00,0.00,0.00,0.00,0.00
2023,04,"Mopa, Goa",GUWAHATI,271.00,245.00,0.00,0.00,0.00,0.00
2023,05,"Mopa, Goa",GUWAHATI,101.00,18630.00,0.00,152.45,0.00,0.00
2023,03,"Mopa, Goa",HYDERABAD,16696.00,16318.00,0.18,5.50,0.00,0.00
2023,04,"Mopa, Goa",HYDERABAD,14375.00,14117.00,11.09,0.03,0.00,0.00
2023,05,"Mopa, Goa",HYDERABAD,10763.00,162.00,3.16,0.00,0.00,0.00
2023,03,"Mopa, Goa",JAIPUR,10130.00,9892.00,0.12,0.00,0.00,0.00
2023,04,"Mopa, Goa",JAIPUR,11181.00,9557.00,0.03,0.00,0.00,0.00
2023,05,"Mopa, Goa",JAIPUR,7001.00,1834.00,0.00,0.00,0.00,0.00
2023,03,"Mopa, Goa",KOLKATA,2374.00,2060.00,1.48,0.50,0.00,0.00
2023,04,"Mopa, Goa",KOLKATA,2277.00,1911.00,0.02,0.00,0.00,0.00
2023,05,"Mopa, Goa",KOLKATA,2298.00,2051.00,0.57,0.03,0.00,0.00
2023,03,"Mopa, Goa",LUCKNOW,100.00,151.00,0.00,0.00,0.00,0.00
2023,04,"Mopa, Goa",LUCKNOW,3530.00,2166.00,0.00,0.00,0.00,0.00
2023,05,"Mopa, Goa",LUCKNOW,3898.00,6622.00,0.00,0.37,0.00,0.00
2023,03,"Mopa, Goa",MUMBAI,24637.00,25030.00,1.51,4.14,0.00,0.00
2023,04,"Mopa, Goa",MUMBAI,27599.00,32680.00,27.71,14.03,0.00,0.00
2023,05,"Mopa, Goa",MUMBAI,38140.00,44157.00,90.30,18.55,0.00,0.00
2023,03,"Mopa, Goa",NAGPUR,4792.00,5262.00,0.01,0.00,0.00,0.00
2023,04,"Mopa, Goa",NAGPUR,9588.00,9073.00,0.19,0.00,0.00,0.00
2023,05,"Mopa, Goa",NAGPUR,5408.00,4935.00,0.11,0.11,0.00,0.00
2023,03,"Mopa, Goa",NASIK,863.00,941.00,0.00,0.00,0.00,0.00
2023,04,"Mopa, Goa",NASIK,1636.00,1606.00,0.00,0.00,0.00,0.00
2023,05,"Mopa, Goa",NASIK,1632.00,10556.00,0.00,0.01,0.00,0.00
2023,05,"Mopa, Goa",PATNA,823.00,5064.00,0.00,0.00,0.00,0.00
2023,03,"Mopa, Goa",PUNE,4548.00,4431.00,0.09,0.27,0.00,0.00
2023,04,"Mopa, Goa",PUNE,4611.00,4205.00,0.07,0.13,0.00,0.00
2023,05,"Mopa, Goa",PUNE,5020.00,797.00,0.10,0.00,0.00,0.00
2023,05,"Mopa, Goa",RAIPUR,592.00,5244.00,0.07,0.31,0.00,0.00
2023,03,"Mopa, Goa",RAJKOT,288.00,302.00,0.00,0.00,0.00,0.00
2023,04,"Mopa, Goa",RAJKOT,1779.00,1786.00,0.00,0.00,0.00,0.00
2023,05,"Mopa, Goa",RAJKOT,1951.00,1964.00,0.00,0.00,0.00,0.00
2023,03,"Mopa, Goa",RANCHI,344.00,363.00,0.00,0.00,0.00,0.00
2023,04,"Mopa, Goa",RANCHI,1965.00,1512.00,0.00,0.00,0.00,0.00
2023,05,"Mopa, Goa",RANCHI,1882.00,186.00,0.30,0.00,0.00,0.00
2023,05,"Mopa, Goa",VADODARA,676.00,702.00,0.00,0.00,0.00,0.00
2023,03,"Mopa, Goa",VARANASI,179.00,177.00,0.00,0.00,0.00,0.00
2023,04,"Mopa, Goa",VARANASI,1810.00,1359.00,0.00,0.00,0.00,0.00
2023,05,"Mopa, Goa",VARANASI,1933.00,1653.00,0.10,0.00,0.00,0.00
2023,03,"Mopa, Goa",VISAKHAPATNAM,140.00,187.00,0.00,0.00,0.00,0.00
2023,04,"Mopa, Goa",VISAKHAPATNAM,1435.00,1612.00,0.00,0.00,0.00,0.00
2023,05,"Mopa, Goa",VISAKHAPATNAM,1782.00,1735.00,0.00,1.61,0.00,0.00
2024,06,NAGPUR,NANDED,89.00,117.00,0.00,0.00,0.00,0.00
2024,07,NAGPUR,NANDED,480.00,556.00,0.00,0.00,0.00,0.00
2024,08,NAGPUR,NANDED,611.00,689.00,0.00,0.00,0.00,0.00
2024,09,NAGPUR,NANDED,123.00,156.00,0.00,0.00,0.00,0.00
2023,03,NAGPUR,NASIK,865.00,846.00,0.01,0.00,0.00,0.00
2023,04,NAGPUR,NASIK,1440.00,1736.00,0.00,0.00,0.00,0.00
2023,05,NAGPUR,NASIK,1580.00,1527.00,0.04,0.00,0.00,0.00
2023,06,NAGPUR,NASIK,1695.00,1801.00,0.00,0.00,0.00,0.00
2023,07,NAGPUR,NASIK,1375.00,1593.00,0.03,0.00,0.00,0.00
2023,08,NAGPUR,NASIK,1584.00,1637.00,0.00,0.00,0.00,0.00
2023,09,NAGPUR,NASIK,1542.00,1492.00,0.17,0.00,0.00,0.00
2023,10,NAGPUR,NASIK,1424.00,1568.00,0.00,0.00,0.00,0.00
2023,11,NAGPUR,NASIK,1718.00,1841.00,0.02,0.00,0.00,0.00
2023,12,NAGPUR,NASIK,2206.00,1995.00,0.21,0.00,0.00,0.00
2024,01,NAGPUR,NASIK,1894.00,1583.00,0.00,0.00,0.00,0.00
2024,02,NAGPUR,NASIK,1879.00,1551.00,0.05,0.00,0.00,0.00
2024,03,NAGPUR,NASIK,1547.00,1303.00,0.00,0.00,0.00,0.00
2024,04,NAGPUR,NASIK,1543.00,1505.00,0.00,0.00,0.00,0.00
2024,06,NAGPUR,NASIK,1259.00,1309.00,0.00,0.00,0.00,0.00
2024,07,NAGPUR,NASIK,760.00,822.00,0.08,0.00,0.00,0.00
2024,08,NAGPUR,NASIK,691.00,766.00,0.01,0.00,0.00,0.00
2024,09,NAGPUR,NASIK,644.00,715.00,0.02,0.00,0.00,0.00
2024,10,NAGPUR,NASIK,516.00,517.00,0.02,0.00,0.00,0.00
2024,11,NAGPUR,NASIK,619.00,553.00,0.03,0.00,0.00,0.00
2024,12,NAGPUR,NASIK,632.00,745.00,0.00,0.00,0.00,0.00
2025,01,NAGPUR,NASIK,747.00,780.00,0.02,0.00,0.00,0.00
2025,02,NAGPUR,NASIK,671.00,728.00,0.01,0.00,0.00,0.00
2025,03,NAGPUR,NASIK,541.00,653.00,0.04,0.00,0.00,0.00
2024,08,NAGPUR,PATNA,119.00,0.00,0.00,0.00,0.00,0.00
2015,04,NAGPUR,PUNE,8556.00,8738.00,,,,
2015,05,NAGPUR,PUNE,11403.00,10009.00,,,,
2015,06,NAGPUR,PUNE,9778.00,9339.00,,,,
2015,07,NAGPUR,PUNE,9034.00,8858.00,,,,
2015,08,NAGPUR,PUNE,10528.00,10472.00,,,,
2015,09,NAGPUR,PUNE,10622.00,10763.00,,,,
2015,10,NAGPUR,PUNE,10938.00,11740.00,,,,
2015,11,NAGPUR,PUNE,11352.00,12384.00,,,,
2015,12,NAGPUR,PUNE,13049.00,13255.00,,,,
2016,01,NAGPUR,PUNE,12715.00,11670.00,,,,
2016,02,NAGPUR,PUNE,11453.00,11274.00,,,,
2016,03,NAGPUR,PUNE,11415.00,11186.00,,,,
2016,04,NAGPUR,PUNE,11107.00,10551.00,,,,
2016,05,NAGPUR,PUNE,10720.00,10572.00,,,,
2016,06,NAGPUR,PUNE,10558.00,10923.00,,,,
2016,07,NAGPUR,PUNE,11941.00,11559.00,,,,
2016,08,NAGPUR,PUNE,11973.00,12055.00,,,,
2016,09,NAGPUR,PUNE,10908.00,10907.00,,,,
2016,10,NAGPUR,PUNE,10713.00,11684.00,,,,
2016,11,NAGPUR,PUNE,13168.00,12443.00,,,,
2016,12,NAGPUR,PUNE,13898.00,14013.00,,,,
2017,01,NAGPUR,PUNE,13690.00,13358.00,,,,
2017,02,NAGPUR,PUNE,12368.00,11893.00,,,,
2017,03,NAGPUR,PUNE,13165.00,11882.00,,,,
2017,04,NAGPUR,PUNE,12672.00,12408.00,,,,
2017,05,NAGPUR,PUNE,13442.00,13646.00,,,,
2017,06,NAGPUR,PUNE,13183.00,13333.00,,,,
2017,07,NAGPUR,PUNE,12695.00,11826.00,,,,
2017,08,NAGPUR,PUNE,13532.00,13891.00,,,,
2017,09,NAGPUR,PUNE,12250.00,12264.00,,,,
2017,10,NAGPUR,PUNE,12732.00,13098.00,,,,
2017,11,NAGPUR,PUNE,13989.00,13871.00,,,,
2017,12,NAGPUR,PUNE,14265.00,14299.00,,,,
2018,01,NAGPUR,PUNE,13207.00,13548.00,,,,
2018,02,NAGPUR,PUNE,12634.00,12732.00,,,,
2018,03,NAGPUR,PUNE,15820.00,15134.00,16.00,9.62,3.43,1.44
2018,04,NAGPUR,PUNE,14660.00,14085.00,20.91,26.32,3.74,1.54
2018,05,NAGPUR,PUNE,13841.00,13343.00,20.79,28.42,3.90,1.33
2018,06,NAGPUR,PUNE,12925.00,12752.00,21.53,23.36,4.27,1.29
2018,07,NAGPUR,PUNE,14370.00,13837.00,23.88,23.69,4.01,1.69
2018,08,NAGPUR,PUNE,13683.00,13571.00,30.93,28.81,4.98,1.30
2018,09,NAGPUR,PUNE,13659.00,13466.00,15.49,8.39,4.70,0.99
2018,10,NAGPUR,PUNE,13401.00,13966.00,30.74,33.40,5.13,0.85
2018,11,NAGPUR,PUNE,13141.00,13465.00,23.56,10.68,4.77,0.09
2018,12,NAGPUR,PUNE,14490.00,14691.00,12.47,3.19,5.02,0.08
2019,01,NAGPUR,PUNE,17741.00,17522.00,15.16,3.44,5.81,0.10
2019,02,NAGPUR,PUNE,17323.00,17131.00,6.43,9.11,2.61,0.18
2019,03,NAGPUR,PUNE,17986.00,17653.00,27.81,33.19,4.47,0.13
2019,04,NAGPUR,PUNE,17249.00,17455.00,22.30,28.37,1.54,0.09
2019,05,NAGPUR,PUNE,18237.00,17987.00,16.87,31.99,1.51,0.10
2019,06,NAGPUR,PUNE,17379.00,17007.00,17.21,36.81,1.50,0.12
2019,07,NAGPUR,PUNE,17843.00,16859.00,20.89,49.14,2.07,0.00
2019,08,NAGPUR,PUNE,17144.00,17585.00,16.94,31.27,2.65,0.07
2019,09,NAGPUR,PUNE,17251.00,17079.00,21.92,31.45,1.81,0.04
2019,10,NAGPUR,PUNE,16177.00,17800.00,20.81,42.62,2.54,0.12
2019,11,NAGPUR,PUNE,19289.00,18883.00,20.07,37.77,2.32,1.21
2019,12,NAGPUR,PUNE,20218.00,20521.00,21.76,40.55,2.17,1.51
2020,01,NAGPUR,PUNE,19807.00,19590.00,29.09,54.53,2.66,3.49
2020,02,NAGPUR,PUNE,18298.00,18272.00,20.49,42.34,3.58,2.61
2020,03,NAGPUR,PUNE,10276.00,13598.00,10.76,22.40,0.00,0.00
2020,06,NAGPUR,PUNE,2887.00,3806.00,9.46,22.94,1.95,1.12
2020,07,NAGPUR,PUNE,2645.00,4040.00,2.76,46.22,3.47,3.76
2020,08,NAGPUR,PUNE,4992.00,4982.00,16.39,41.52,2.40,5.56
2020,09,NAGPUR,PUNE,5597.00,4844.00,19.75,44.67,2.98,10.96
2020,10,NAGPUR,PUNE,6046.00,5989.00,37.15,38.29,4.30,10.37
2020,11,NAGPUR,PUNE,5804.00,5996.00,13.43,25.31,3.88,5.93
2020,12,NAGPUR,PUNE,10112.00,10468.00,30.69,17.72,3.13,5.41
2021,01,NAGPUR,PUNE,14363.00,12669.00,17.02,9.98,3.63,5.29
2021,02,NAGPUR,PUNE,12180.00,11556.00,24.05,14.71,3.50,4.51
2021,03,NAGPUR,PUNE,7832.00,7789.00,44.40,37.93,3.44,5.50
2021,04,NAGPUR,PUNE,4433.00,5476.00,25.91,12.15,2.36,3.99
2021,06,NAGPUR,PUNE,9047.00,7680.00,14.29,16.94,3.40,7.08
2021,07,NAGPUR,PUNE,11360.00,9253.00,32.25,14.06,3.18,6.13
2021,08,NAGPUR,PUNE,14630.00,13183.00,24.69,20.28,3.54,9.28
2021,09,NAGPUR,PUNE,14957.00,13354.00,14.16,22.93,3.28,6.27
2021,10,NAGPUR,PUNE,8198.00,9296.00,7.95,17.39,2.11,2.55
2021,11,NAGPUR,PUNE,22598.00,19235.00,6.19,38.10,3.50,4.76
2021,12,NAGPUR,PUNE,20916.00,19036.00,17.75,41.14,4.03,3.18
2022,01,NAGPUR,PUNE,11841.00,11151.00,14.86,27.43,2.81,3.24
2022,02,NAGPUR,PUNE,14936.00,13170.00,20.74,46.26,2.37,2.99
2022,03,NAGPUR,PUNE,16924.00,15449.00,12.67,45.10,2.59,2.75
2022,04,NAGPUR,PUNE,15964.00,14406.00,6.99,19.94,3.63,2.91
2022,05,NAGPUR,PUNE,18392.00,15950.00,7.99,26.37,7.42,2.89
2022,06,NAGPUR,PUNE,15035.00,12532.00,9.20,47.75,3.29,2.50
2022,07,NAGPUR,PUNE,13643.00,11613.00,18.36,38.42,2.48,1.90
2022,08,NAGPUR,PUNE,13752.00,13098.00,13.94,39.04,3.04,3.12
2022,09,NAGPUR,PUNE,13574.00,11683.00,8.84,36.93,2.45,2.83
2022,10,NAGPUR,PUNE,15893.00,17939.00,9.18,48.45,2.30,1.73
2022,11,NAGPUR,PUNE,19250.00,16897.00,9.27,36.40,0.00,2.60
2022,12,NAGPUR,PUNE,21533.00,21966.00,7.72,36.21,0.00,2.46
2023,01,NAGPUR,PUNE,20910.00,19629.00,11.76,50.12,0.26,2.84
2023,02,NAGPUR,PUNE,21372.00,21429.00,4.54,47.75,0.00,2.57
2023,03,NAGPUR,PUNE,22680.00,22979.00,5.99,43.62,0.00,2.34
2023,04,NAGPUR,PUNE,22956.00,24349.00,4.18,46.58,0.00,2.77
2023,05,NAGPUR,PUNE,17821.00,17868.00,0.56,12.11,0.00,1.43
2023,06,NAGPUR,PUNE,17536.00,18085.00,1.88,13.97,0.00,1.91
2023,07,NAGPUR,PUNE,20138.00,19359.00,5.55,21.22,0.00,3.07
2023,08,NAGPUR,PUNE,19701.00,20905.00,11.67,20.27,0.00,4.47
2023,09,NAGPUR,PUNE,17481.00,18387.00,6.48,20.75,0.00,3.95
2023,10,NAGPUR,PUNE,16010.00,17533.00,7.79,14.96,1.62,4.15
2023,11,NAGPUR,PUNE,13259.00,13164.00,8.81,22.16,4.11,4.73
2023,12,NAGPUR,PUNE,15448.00,14328.00,6.55,24.55,4.72,4.62
2024,01,NAGPUR,PUNE,15342.00,14657.00,8.08,37.27,5.26,4.71
2024,02,NAGPUR,PUNE,14212.00,13506.00,9.90,27.31,7.18,3.91
2024,03,NAGPUR,PUNE,15634.00,14856.00,10.26,24.07,11.42,4.24
2024,04,NAGPUR,PUNE,14228.00,13965.00,8.57,22.47,4.38,3.47
2024,06,NAGPUR,PUNE,15383.00,15075.00,15.05,29.18,4.61,4.17
2024,07,NAGPUR,PUNE,15455.00,15148.00,9.21,30.95,4.62,3.43
2024,08,NAGPUR,PUNE,15034.00,14992.00,9.94,35.78,5.20,5.03
2024,09,NAGPUR,PUNE,15601.00,15543.00,12.14,37.90,4.18,3.99
2024,10,NAGPUR,PUNE,13105.00,15232.00,19.89,49.39,6.09,6.36
2024,11,NAGPUR,PUNE,11483.00,11629.00,9.75,31.45,4.71,3.95
2024,12,NAGPUR,PUNE,11679.00,12027.00,10.72,37.54,5.39,3.61
2025,01,NAGPUR,PUNE,11664.00,12158.00,6.56,39.72,5.92,3.15
2025,02,NAGPUR,PUNE,10585.00,11012.00,7.39,32.08,9.56,2.42
2025,03,NAGPUR,PUNE,10686.00,11514.00,7.76,34.12,12.40,2.64
2015,04,NAGPUR,RAIPUR,227.00,0.00,,,,
2015,05,NAGPUR,RAIPUR,184.00,0.00,,,,
2015,06,NAGPUR,RAIPUR,173.00,0.00,,,,
2015,07,NAGPUR,RAIPUR,237.00,0.00,,,,
2015,08,NAGPUR,RAIPUR,217.00,0.00,,,,
2015,09,NAGPUR,RAIPUR,379.00,0.00,,,,
2015,10,NAGPUR,RAIPUR,3101.00,0.00,,,,
2015,11,NAGPUR,RAIPUR,291.00,0.00,,,,
2015,12,NAGPUR,RAIPUR,334.00,0.00,,,,
2016,01,NAGPUR,RAIPUR,333.00,0.00,,,,
2016,02,NAGPUR,RAIPUR,276.00,0.00,,,,
2016,03,NAGPUR,RAIPUR,207.00,0.00,,,,
2016,04,NAGPUR,RAIPUR,259.00,10.00,,,,
2016,05,NAGPUR,RAIPUR,0.00,90.00,,,,
2016,06,NAGPUR,RAIPUR,0.00,43.00,,,,
2016,07,NAGPUR,RAIPUR,33.00,5.00,,,,
2016,08,NAGPUR,RAIPUR,37.00,0.00,,,,
2016,09,NAGPUR,RAIPUR,39.00,0.00,,,,
2016,10,NAGPUR,RAIPUR,53.00,0.00,,,,
2017,02,NAGPUR,RAIPUR,145.00,0.00,,,,
2017,03,NAGPUR,RAIPUR,7.00,0.00,,,,
2017,06,NAGPUR,RAIPUR,0.00,35.00,,,,
2017,07,NAGPUR,RAIPUR,0.00,47.00,,,,
2017,08,NAGPUR,RAIPUR,0.00,53.00,,,,
2017,09,NAGPUR,RAIPUR,0.00,64.00,,,,
2017,10,NAGPUR,RAIPUR,0.00,42.00,,,,
2017,11,NAGPUR,RAIPUR,0.00,75.00,,,,
2017,12,NAGPUR,RAIPUR,0.00,49.00,,,,
2018,01,NAGPUR,RAIPUR,0.00,81.00,,,,
2018,02,NAGPUR,RAIPUR,0.00,72.00,,,,
2018,03,NAGPUR,RAIPUR,0.00,114.00,0.00,0.00,0.00,1.61
2018,04,NAGPUR,RAIPUR,0.00,135.00,0.00,0.00,0.00,1.64
2018,05,NAGPUR,RAIPUR,0.00,88.00,0.00,0.00,0.00,1.62
2018,06,NAGPUR,RAIPUR,0.00,60.00,0.00,0.00,0.00,2.04
2018,07,NAGPUR,RAIPUR,0.00,118.00,0.00,0.00,0.00,1.20
2018,08,NAGPUR,RAIPUR,0.00,98.00,0.00,0.00,0.00,1.64
2018,09,NAGPUR,RAIPUR,0.00,67.00,0.00,0.00,0.00,1.54
2018,10,NAGPUR,RAIPUR,0.00,79.00,0.00,0.00,0.00,1.74
2018,11,NAGPUR,RAIPUR,0.00,178.00,0.00,0.00,0.00,1.36
2018,12,NAGPUR,RAIPUR,0.00,101.00,0.00,0.00,0.00,1.60
2019,01,NAGPUR,RAIPUR,0.00,108.00,0.00,0.00,0.00,1.98
2019,02,NAGPUR,RAIPUR,0.00,80.00,0.00,0.00,0.00,1.58
2019,03,NAGPUR,RAIPUR,0.00,81.00,0.00,0.00,0.00,1.69
2019,04,NAGPUR,RAIPUR,0.00,78.00,0.00,0.00,0.00,1.46
2019,05,NAGPUR,RAIPUR,0.00,86.00,0.00,0.00,0.00,1.65
2019,06,NAGPUR,RAIPUR,2.00,63.00,0.00,0.00,0.34,2.38
2019,07,NAGPUR,RAIPUR,0.00,51.00,0.00,0.00,0.00,2.31
2019,08,NAGPUR,RAIPUR,0.00,60.00,0.00,0.00,0.00,3.84
2019,09,NAGPUR,RAIPUR,0.00,77.00,0.00,0.00,0.00,4.47
2019,10,NAGPUR,RAIPUR,3.00,55.00,0.00,0.00,0.00,4.67
2019,11,NAGPUR,RAIPUR,0.00,87.00,0.00,0.00,0.00,2.29
2019,12,NAGPUR,RAIPUR,52.00,110.00,0.00,0.00,0.16,1.79
2020,01,NAGPUR,RAIPUR,96.00,50.00,0.00,0.00,1.23,1.91
2020,02,NAGPUR,RAIPUR,139.00,115.00,0.00,0.00,0.61,2.83
2020,03,NAGPUR,RAIPUR,308.00,57.00,0.00,0.00,1.36,1.24
2021,03,NAGPUR,RAIPUR,2.00,0.00,0.00,0.00,0.00,0.00
2021,04,NAGPUR,RAIPUR,46.00,16.00,0.00,0.00,0.00,0.00
2021,06,NAGPUR,RAIPUR,85.00,56.00,0.00,0.00,0.00,0.00
2021,07,NAGPUR,RAIPUR,63.00,63.00,0.00,0.00,0.00,0.00
2021,08,NAGPUR,RAIPUR,90.00,63.00,0.00,0.00,0.00,0.00
2021,09,NAGPUR,RAIPUR,47.00,62.00,0.00,0.00,0.00,0.00
2021,10,NAGPUR,RAIPUR,71.00,46.00,0.00,0.00,0.00,0.00
2021,11,NAGPUR,RAIPUR,135.00,107.00,0.00,0.00,0.00,0.00
2021,12,NAGPUR,RAIPUR,140.00,73.00,0.00,0.00,0.00,0.00
2022,01,NAGPUR,RAIPUR,47.00,26.00,0.00,0.00,0.00,0.00
2022,02,NAGPUR,RAIPUR,105.00,100.00,0.00,0.00,0.00,0.00
2022,03,NAGPUR,RAIPUR,113.00,78.00,0.00,0.00,0.00,0.00
2022,05,NAGPUR,RAIPUR,168.00,0.00,0.00,0.00,0.00,0.00
2023,02,NAGPUR,RAIPUR,208.00,0.00,0.00,0.00,0.00,0.00
2023,05,NAGPUR,RAIPUR,59.00,0.00,0.00,0.00,0.00,0.00
2024,08,NAGPUR,RAIPUR,123.00,0.00,0.00,0.00,0.00,0.00
2024,12,NAGPUR,RAIPUR,0.00,1.00,0.00,0.00,0.00,0.00
2025,01,NAGPUR,RAIPUR,307.00,0.00,0.00,0.00,0.00,0.00
2018,08,NAGPUR,RAJAHMUNDRY,3.00,0.00,0.00,0.00,0.00,0.00
2018,09,NAGPUR,RAJAHMUNDRY,2.00,0.00,0.00,0.00,0.00,0.00
2019,10,NAGPUR,RANCHI,6.00,0.00,0.00,0.00,0.00,0.00
2019,11,NAGPUR,RANCHI,27.00,0.00,0.00,0.00,0.00,0.00
2019,12,NAGPUR,RANCHI,47.00,0.00,0.00,0.00,0.00,0.00
2020,01,NAGPUR,RANCHI,8.00,0.00,0.00,0.00,0.00,0.00
2020,02,NAGPUR,RANCHI,21.00,0.00,0.30,0.00,0.00,0.00
2020,03,NAGPUR,RANCHI,17.00,0.00,0.05,0.00,0.00,0.00
2023,08,NAGPUR,RANCHI,159.00,0.00,0.00,0.00,0.00,0.00
2021,02,NAGPUR,SHIRDI,18.00,8.00,0.00,0.00,0.00,0.00
2015,04,NAGPUR,SRINAGAR,189.00,125.00,,,,
2015,05,NAGPUR,SRINAGAR,227.00,250.00,,,,
2015,06,NAGPUR,SRINAGAR,250.00,276.00,,,,
2015,07,NAGPUR,SRINAGAR,200.00,169.00,,,,
2015,08,NAGPUR,SRINAGAR,174.00,201.00,,,,
2015,09,NAGPUR,SRINAGAR,105.00,206.00,,,,
2015,10,NAGPUR,SRINAGAR,172.00,134.00,,,,
2015,11,NAGPUR,SRINAGAR,248.00,184.00,,,,
2015,12,NAGPUR,SRINAGAR,215.00,228.00,,,,
2016,01,NAGPUR,SRINAGAR,252.00,260.00,,,,
2016,02,NAGPUR,SRINAGAR,157.00,242.00,,,,
